antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG SUKI DESIGN'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",0.049069373942470386,0.017466295507887124,0.011025599039353746,0.22469410456062291,12.864439655172413,1.0,0.010168538853687542,1.2672852228671585,0.9698565942003452,0.1986234021632252,0.21091165433337997,0.42797205228031143
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.016865891599803503,0.053927187380601496,0.011680585120899515,0.6925566343042072,12.84243936952164,1.0,0.010771055024255998,3.077226306309413,0.9379525799000042,0.19759926131117267,0.6750320254478382,0.454577912293804
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",0.053927187380601496,0.016865891599803503,0.011680585120899515,0.21659919028340083,12.84243936952164,1.0,0.010771055024255998,1.2549567171826799,0.9746957750625327,0.19759926131117267,0.20315976933056776,0.454577912293804
frozenset({'COOK WITH WINE METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.03285846842421265,0.03575132361770646,0.015010097702090497,0.4568106312292359,12.777446679008902,1.0,0.01383536396387428,1.775161171810828,0.9530529631776881,0.280040733197556,0.4366708691696383,0.43832897973675533
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN'}),0.03575132361770646,0.03285846842421265,0.015010097702090497,0.4198473282442748,12.7774466790089,1.0,0.01383536396387428,1.6670465873214226,0.955912229964081,0.280040733197556,0.40013674026544155,0.43832897973675533
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03193057147535615,0.04033622618852683,0.016265487691719885,0.5094017094017095,12.628888657576075,1.0,0.014977528938360997,1.9561090859920276,0.951188459826902,0.29044834307992207,0.4887810668836719,0.45632467066837845
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.04033622618852683,0.03193057147535615,0.016265487691719885,0.40324763193504737,12.628888657576073,1.0,0.014977528938360997,1.6222297226297318,0.959519879620631,0.29044834307992207,0.38356449394914316,0.45632467066837845
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.026199443261830685,0.032039735822280445,0.010588941651656568,0.4041666666666667,12.614544293015332,1.0,0.009749518410856688,1.6245486951234454,0.9454979466386065,0.22222222222222218,0.3844444287808729,0.36733035207268594
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),0.032039735822280445,0.026199443261830685,0.010588941651656568,0.33049403747870526,12.614544293015332,1.0,0.009749518410856688,1.454506175077113,0.951202710385665,0.22222222222222218,0.3124814338124185,0.36733035207268594
frozenset({'REGENCY TEAPOT ROSES'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.01932208940560013,0.04273784182086131,0.01037061295780798,0.536723163841808,12.558499469662532,1.0,0.009544828557142901,2.066285390215946,0.9385065602727808,0.2006335797254488,0.516039747106042,0.3896898066974046
frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY TEAPOT ROSES'}),0.04273784182086131,0.01932208940560013,0.01037061295780798,0.24265644955300128,12.558499469662532,1.0,0.009544828557142901,1.2948917436684908,0.9614635288186254,0.2006335797254488,0.22773466979799278,0.3896898066974046
frozenset({'JUMBO BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.03389552971999345,0.029365209322635227,0.01239015337590743,0.3655394524959743,12.44804518434711,1.0,0.011394804050578218,1.5298583883518873,0.951932352721571,0.2435622317596567,0.34634472862727017,0.39373626899891656
frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'JUMBO BAG VINTAGE DOILY'}),0.029365209322635227,0.03389552971999345,0.01239015337590743,0.42193308550185876,12.448045184347109,1.0,0.011394804050578218,1.67126754022715,0.9474893236895803,0.2435622317596567,0.4016517547728562,0.39373626899891656
frozenset({'LOVE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.02450739588450412,0.03924458271928388,0.011898913814748103,0.48552338530066813,12.37173010026918,1.0,0.010937131289724443,1.867442347874639,0.9422629729862919,0.22947368421052627,0.46450823441049544,0.3943611363221004
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'LOVE HOT WATER BOTTLE'}),0.03924458271928388,0.02450739588450412,0.011898913814748103,0.3031988873435327,12.37173010026918,1.0,0.010937131289724443,1.3999584478224383,0.9567165011482224,0.22947368421052627,0.2856930849944529,0.3943611363221004
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.02734566890453578,0.035860487964630754,0.012117242508596693,0.4431137724550898,12.356601864763622,1.0,0.01113661347796081,1.7313042850527598,0.9449108199108199,0.2371794871794872,0.42240078267378284,0.39050665791704264
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.035860487964630754,0.02734566890453578,0.012117242508596693,0.3378995433789954,12.356601864763622,1.0,0.01113661347796081,1.4690434379993562,0.9532558203584018,0.2371794871794872,0.31928493458173823,0.39050665791704264
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.02548987500682277,0.04475738223896075,0.014082200753233994,0.5524625267665954,12.343495064500969,1.0,0.012941340674330296,2.1344416387292124,0.9430232123954592,0.25072886297376096,0.5314933976853204,0.43354833655402936
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.04475738223896075,0.02548987500682277,0.014082200753233994,0.3146341463414634,12.343495064500967,1.0,0.012941340674330296,1.421883100523853,0.9620442508490102,0.25072886297376096,0.29670730341222984,0.43354833655402936
frozenset({'CHARLOTTE BAG APPLES DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.023197423721412588,0.04033622618852683,0.011516838600513073,0.4964705882352941,12.30830534108095,1.0,0.010581142070295077,1.9058743171489536,0.9405729152321893,0.22140608604407136,0.475306429704176,0.3909957812624373
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG APPLES DESIGN'}),0.04033622618852683,0.023197423721412588,0.011516838600513073,0.2855209742895805,12.30830534108095,1.0,0.010581142070295077,1.3671536058141593,0.9573707707311604,0.22140608604407136,0.2685532951474857,0.3909957812624373
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.020031657660608045,0.04475738223896075,0.010916434692429453,0.5449591280653951,12.17584900644647,1.0,0.010019870133633613,2.0992457528042,0.9366325052912999,0.20263424518743667,0.5236384312488489,0.3944307835448927
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.04475738223896075,0.020031657660608045,0.010916434692429453,0.24390243902439027,12.17584900644647,1.0,0.010019870133633613,1.2960871624488732,0.9608765213416376,0.20263424518743667,0.2284469525100732,0.3944307835448927
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.022979095027563998,0.0508160034932591,0.014191365100158289,0.6175771971496438,12.153202823822367,1.0,0.013023659326965665,2.4820277175735277,0.9393014611087237,0.2380952380952381,0.5971036129372411,0.4484233998637585
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.0508160034932591,0.022979095027563998,0.014191365100158289,0.27926960257787325,12.153202823822365,1.0,0.013023659326965665,1.3555983048127243,0.9668485424868404,0.2380952380952381,0.2623183457446489,0.4484233998637585
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG PEARS'}),0.04213743791277769,0.025653621527209212,0.013099721630915342,0.31088082901554404,12.118399294454857,1.0,0.012018743746574667,1.4139011356785611,0.9578418523372652,0.23952095808383234,0.2927369709480579,0.4107595634439422
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.025653621527209212,0.04213743791277769,0.013099721630915342,0.5106382978723404,12.118399294454855,1.0,0.012018743746574667,1.9573713225260627,0.9416372565495863,0.23952095808383234,0.4891107331083907,0.4107595634439422
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS""})",0.03804377490311664,0.053490529992904316,0.024616560231428414,0.6470588235294118,12.096698679471789,1.0,0.02258157854892995,2.6817768316867716,0.9536118103412701,0.3678629690048939,0.6271128946359699,0.5536314525810324
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS""})",frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.053490529992904316,0.03804377490311664,0.024616560231428414,0.46020408163265303,12.096698679471789,1.0,0.02258157854892995,1.7820739141681392,0.969174473528317,0.3678629690048939,0.43885604741215595,0.5536314525810324
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01692047377326565,0.049069373942470386,0.010043119917035097,0.5935483870967743,12.096106785317021,1.0,0.009212842862170962,2.3395912228399545,0.9331175634213875,0.1795121951219512,0.5725749052921595,0.3991101223581758
frozenset({'LUNCH BAG SUKI DESIGN'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",0.049069373942470386,0.01692047377326565,0.010043119917035097,0.20467185761957732,12.09610678531702,1.0,0.009212842862170962,1.2360678238850826,0.9646642426117903,0.1795121951219512,0.19098290508290913,0.3991101223581758
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.04426614267780143,0.047813983952841005,0.02554445718028492,0.5770653514180025,12.068966099690895,1.0,0.02342791654463435,2.2513785977091723,0.9596216081652974,0.3839212469237079,0.5558277044040828,0.555655963380234
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.047813983952841005,0.04426614267780143,0.02554445718028492,0.5342465753424657,12.068966099690893,1.0,0.02342791654463435,2.052016811309426,0.963197154426733,0.3839212469237079,0.5126745577869396,0.555655963380234
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.021341629823699578,0.04475738223896075,0.011516838600513073,0.5396419437340154,12.057048842866948,1.0,0.010561643116891346,2.074999241914258,0.9370593381845671,0.21100000000000002,0.5180721130878748,0.39847950845237357
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",0.04475738223896075,0.021341629823699578,0.011516838600513073,0.2573170731707317,12.057048842866946,1.0,0.010561643116891346,1.3177337660830317,0.9600293659590474,0.21100000000000002,0.2411213662889557,0.39847950845237357
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.015228426395939087,0.05742044648217892,0.010534359478194422,0.6917562724014337,12.04721166032953,1.0,0.0096599364353186,3.057903435249675,0.9311735484215586,0.1695957820738137,0.6729785550215222,0.4376081742235305
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.05742044648217892,0.015228426395939087,0.010534359478194422,0.18346007604562736,12.04721166032953,1.0,0.0096599364353186,1.2060299131914691,0.9728550095906979,0.1695957820738137,0.17083317000509585,0.4376081742235305
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.024998635445663445,0.0508160034932591,0.015228426395939087,0.6091703056768559,11.98776495199321,1.0,0.013958095649805543,2.4286383821233932,0.9400823913268994,0.2513513513513514,0.5882466457910108,0.45442403576001766
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.0508160034932591,0.024998635445663445,0.015228426395939087,0.2996777658431794,11.98776495199321,1.0,0.013958095649805543,1.3922182061351032,0.9656521999006558,0.2513513513513514,0.28172179074135867,0.45442403576001766
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.029801866710332404,0.03569674144424431,0.012663064243218164,0.4249084249084249,11.903283261081425,1.0,0.011599234712703597,1.6767820992721103,0.9441262912847375,0.23966942148760328,0.403619587521778,0.3898242430352522
frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",0.03569674144424431,0.029801866710332404,0.012663064243218164,0.35474006116207946,11.903283261081425,1.0,0.011599234712703597,1.503577201828063,0.949897822357288,0.23966942148760328,0.33491941831507493,0.3898242430352522
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.05272637956443425,0.016811309426341358,0.010534359478194422,0.1997929606625259,11.884437767201742,1.0,0.009647959996405995,1.2286678849859693,0.9668340043259993,0.17853839037927843,0.18611041094199393,0.4132081686429512
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.016811309426341358,0.05272637956443425,0.010534359478194422,0.6266233766233765,11.88443776720174,1.0,0.009647959996405995,2.5370458703839494,0.9315163573573374,0.17853839037927843,0.605840788425058,0.4132081686429512
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.032203482342666886,0.03575132361770646,0.013590961192074669,0.42203389830508475,11.804706947858714,1.0,0.01243964407322489,1.6683481497523553,0.9457442878501768,0.25,0.40060472381113205,0.401093285030405
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.03575132361770646,0.032203482342666886,0.013590961192074669,0.3801526717557252,11.804706947858714,1.0,0.01243964407322489,1.5613465986836286,0.9492240443717586,0.25,0.35952721782396035,0.401093285030405
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.022597019813328966,0.04754107308553027,0.012663064243218164,0.5603864734299516,11.787417427910613,1.0,0.011588777672757516,2.166582394190057,0.9363218583370402,0.22032288698955363,0.5384435862298077,0.4133734892982135
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG RED RETROSPOT'})",0.04754107308553027,0.022597019813328966,0.012663064243218164,0.2663605051664753,11.787417427910613,1.0,0.011588777672757516,1.332266034025963,0.9608432961169844,0.22032288698955363,0.24939916318506697,0.4133734892982135
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.035860487964630754,0.028873969761475902,0.01217182468205884,0.3394216133942161,11.755280489594393,1.0,0.01113639003693632,1.4701147508449544,0.9489620905634626,0.23156801661474558,0.31978099027627216,0.38048585395608725
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.028873969761475902,0.035860487964630754,0.01217182468205884,0.4215500945179584,11.75528048959439,1.0,0.01113639003693632,1.6667640583879424,0.9421350251637254,0.23156801661474558,0.400035058970987,0.38048585395608725
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.019431253752524427,0.04475738223896075,0.010206866437421538,0.5252808988764045,11.736184571115375,1.0,0.009337174385837562,2.0122270527984023,0.9329212625262133,0.1890798786653185,0.5030381891500261,0.37666483968210474
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",0.04475738223896075,0.019431253752524427,0.010206866437421538,0.22804878048780491,11.736184571115375,1.0,0.009337174385837562,1.2702470330536018,0.9576555900396218,0.1890798786653185,0.21275155621024625,0.37666483968210474
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.028218983679930136,0.0508160034932591,0.016811309426341358,0.5957446808510638,11.723564229723245,1.0,0.015377333453085807,2.3479814650429907,0.9412631992810605,0.27017543859649124,0.5741022597971444,0.46328587426011836
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.0508160034932591,0.028218983679930136,0.016811309426341358,0.33082706766917297,11.723564229723245,1.0,0.015377333453085807,1.4522120805681942,0.963671650373778,0.27017543859649124,0.31139534412305764,0.46328587426011836
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.018066699415970743,0.04754107308553027,0.010043119917035097,0.5558912386706949,11.69286266783674,1.0,0.009184209639686124,2.1446524136645544,0.9313033206854049,0.18074656188605107,0.5337239761424528,0.3835713369013635
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",0.04754107308553027,0.018066699415970743,0.010043119917035097,0.21125143513203215,11.69286266783674,1.0,0.009184209639686124,1.2449256256312802,0.9601230222997382,0.18074656188605107,0.19673916303801894,0.3835713369013635
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01735713116096283,0.05272637956443425,0.010698105998580863,0.6163522012578616,11.689636313918513,1.0,0.009782927312838268,2.469123043430409,0.9306068036279669,0.18014705882352938,0.5949979071878584,0.40962537599124965
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",0.05272637956443425,0.01735713116096283,0.010698105998580863,0.2028985507246377,11.689636313918513,1.0,0.009782927312838268,1.2327701445435193,0.9653537473762194,0.18014705882352938,0.18881877175060197,0.40962537599124965
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.035860487964630754,0.03651547404617652,0.015283008569401233,0.426179604261796,11.671205575008019,1.0,0.013973545851845534,1.6790698502696606,0.9483264994177018,0.2676864244741874,0.404432162343098,0.4223573656585512
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03651547404617652,0.035860487964630754,0.015283008569401233,0.41853512705530643,11.671205575008019,1.0,0.013973545851845534,1.6581216800813934,0.9489711809264834,0.2676864244741874,0.3969079519237018,0.4223573656585512
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",0.053927187380601496,0.01735713116096283,0.010916434692429453,0.20242914979757087,11.662592620884578,1.0,0.009980413427922533,1.232044612199199,0.9663693532567933,0.18083182640144663,0.18834107945571826,0.41567998370381687
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.01735713116096283,0.053927187380601496,0.010916434692429453,0.6289308176100629,11.662592620884576,1.0,0.009980413427922533,2.549586054347192,0.9304049325112481,0.18083182640144663,0.6077794674571028,0.41567998370381687
frozenset({'COOK WITH WINE METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03285846842421265,0.0378800283827302,0.014464275967469025,0.44019933554817275,11.62088188267734,1.0,0.013219596250946807,1.7186831540462804,0.9449992386384087,0.25703200775945684,0.41815918911772126,0.4110218579758155
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN'}),0.0378800283827302,0.03285846842421265,0.014464275967469025,0.38184438040345825,11.62088188267734,1.0,0.013219596250946807,1.5645599601715534,0.9499314409391254,0.25703200775945684,0.36084264875962296,0.4110218579758155
frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.029092298455324492,0.0358059057911686,0.012062660335134544,0.4146341463414634,11.580049077929804,1.0,0.011020984237394636,1.6471649109400868,0.9410210452519213,0.22830578512396696,0.3928962465395953,0.3757621951219512
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),0.0358059057911686,0.029092298455324492,0.012062660335134544,0.33689024390243905,11.580049077929804,1.0,0.011020984237394636,1.4641734533639246,0.9475733004778476,0.22830578512396696,0.31702080945224786,0.3757621951219512
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.032585557556901915,0.03531466623000928,0.013318050324763932,0.4087102177554439,11.573384697832285,1.0,0.012167302235723185,1.63149332651752,0.9443675982552139,0.24400000000000008,0.3870646090017816,0.3929177054774129
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.03531466623000928,0.032585557556901915,0.013318050324763932,0.3771251931993818,11.573384697832285,1.0,0.012167302235723185,1.5531442785624925,0.9470392277625558,0.24400000000000008,0.35614481294323375,0.3929177054774129
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.020031657660608045,0.05272637956443425,0.012117242508596693,0.6049046321525886,11.47252356694366,1.0,0.011061045723478666,2.3975821979300185,0.9314946003149189,0.19981998199819984,0.5829131527322141,0.41735914837443094
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.05272637956443425,0.020031657660608045,0.012117242508596693,0.2298136645962733,11.47252356694366,1.0,0.011061045723478666,1.2723782509406623,0.9636447164537053,0.19981998199819984,0.21407018765001243,0.41735914837443094
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.021232465476775285,0.049069373942470386,0.011898913814748103,0.5604113110539846,11.420796028720858,1.0,0.010857050026547624,2.16322814933555,0.9322340564865844,0.20373831775700935,0.5377279089553467,0.4014514842255462
frozenset({'LUNCH BAG SUKI DESIGN'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",0.049069373942470386,0.021232465476775285,0.011898913814748103,0.2424916573971079,11.420796028720858,1.0,0.010857050026547624,1.2920881256040808,0.959523654053348,0.20373831775700935,0.22605898143946093,0.4014514842255462
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.03924458271928388,0.028055237159543694,0.012444735549369576,0.31710709318497915,11.302955358447477,1.0,0.011343719473952737,1.423275528477165,0.9487613050351137,0.22686567164179103,0.29739535318930777,0.380343429860972
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.028055237159543694,0.03924458271928388,0.012444735549369576,0.44357976653696496,11.302955358447475,1.0,0.011343719473952737,1.7266723233646435,0.9378388550136503,0.22686567164179103,0.4208513181867819,0.380343429860972
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.0508160034932591,0.0189400141913651,0.010807270345505158,0.2126745435016112,11.228848159922245,1.0,0.009844814518194373,1.2460666395468474,0.9597124203507182,0.18333333333333338,0.19747470298726041,0.39163986541074797
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.0189400141913651,0.0508160034932591,0.010807270345505158,0.5706051873198847,11.228848159922244,1.0,0.009844814518194373,2.2105157502539536,0.9285300428340377,0.18333333333333338,0.5476168853874416,0.39163986541074797
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.022815348507177556,0.04475738223896075,0.011462256427050925,0.5023923444976076,11.224792857976427,1.0,0.010441101153000076,1.9196702606928575,0.9321794963866125,0.20428015564202331,0.47907720379067875,0.3792449527366087
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",0.04475738223896075,0.022815348507177556,0.011462256427050925,0.25609756097560976,11.224792857976427,1.0,0.010441101153000076,1.3135924823346137,0.9535917675452559,0.20428015564202331,0.2387288954160837,0.3792449527366087
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.053927187380601496,0.0189400141913651,0.011462256427050925,0.21255060728744937,11.22230454211343,1.0,0.010440874732761927,1.245870521823819,0.9628135705906431,0.18666666666666668,0.19734837410222322,0.40886896358608776
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.0189400141913651,0.053927187380601496,0.011462256427050925,0.6051873198847262,11.222304542113429,1.0,0.010440874732761927,2.3962574159046075,0.9284771124428408,0.18666666666666668,0.582682564334395,0.40886896358608776
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.024998635445663445,0.04475738223896075,0.012553899896293871,0.5021834061135372,11.220124613909897,1.0,0.01143502641419988,1.918864556730509,0.9342288772760796,0.2194656488549619,0.4788584757103088,0.391335605495793
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.04475738223896075,0.024998635445663445,0.012553899896293871,0.2804878048780488,11.220124613909896,1.0,0.01143502641419988,1.3550866422619592,0.9535529646753106,0.2194656488549619,0.2620398070408516,0.391335605495793
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.021614540691010316,0.04224660225970198,0.010206866437421538,0.4722222222222222,11.17775624461671,1.0,0.00929372553382228,1.8146906483500382,0.9306522274181639,0.19023397761953206,0.4489418894017971,0.3569121447028424
